OBJECTID,Local Government Areas 2021 code,Local Government Areas 2021 name,Area in square kilometres,State and Territory 2021 code,State and Territory 2021 name,Lone person households (no.) (Data year: 2021),Group households (no.) (Data year: 2021),Family households (no.) (Data year: 2021),Total households (excluding visitor only and other non-classifiable households) (no.) (Data year: 2021),Average household size (no. of persons) (Data year: 2021),Couple families with children under 15 and/or dependent students (no.) (Data year: 2021),Couple families with non-dependent children only (no.) (Data year: 2021),Couple families without children (no.) (Data year: 2021),One parent families with children under 15 and/or dependent students (no.) (Data year: 2021),One parent families with non-dependent children only (no.) (Data year: 2021),Other families (no.) (Data year: 2021),Total families (no.) (Data year: 2021),Average family size (no. of persons) (Data year: 2021),Social marital status:Married in a registered marriage (no.) (Data year: 2021),Social marital status:Married in a de facto marriage (no.) (Data year: 2021),Social marital status:Not married (no.) (Data year: 2021),Registered marital status:Married (%) (Data year: 2021),Registered marital status:Never married (%) (Data year: 2021),Registered marital status:Widowed (%) (Data year: 2021),Registered marital status:Divorced (%) (Data year: 2021),Registered marital status:Separated (%) (Data year: 2021),Average number of children per family (for families with children) (no.) (Data year: 2021),Persons who did not provide child care (%) (Data year: 2021),Persons who cared for own child/children (%) (Data year: 2021),Persons who cared for other child/children (%) (Data year: 2021),Persons who cared for own or other child/children (%) (Data year: 2021),Unpaid child care not stated (%) (Data year: 2021),Persons who provided unpaid assistance to a person with a disability (%) (Data year: 2021),Persons undertaking voluntary work for an organisation or group (%) (Data year: 2021),Dwelling structure:Separate house (no.) (Data year: 2021),"Dwelling structure:Semi-detached, row or terrace house, townhouse etc. (no.) (Data year: 2021)",Dwelling structure:Flat or apartment (no.) (Data year: 2021),Dwelling structure:Other type of dwelling (no.) (Data year: 2021),Dwelling structure not stated (no.) (Data year: 2021),Total occupied private dwellings  (excluding visitor only and other non-classifiable households) (no.) (Data year: 2021),Occupied private dwellings:Owned outright (no.) (Data year: 2021),Occupied private dwellings:Owned with a mortgage (no.) (Data year: 2021),Occupied private dwellings:Rented (no.) (Data year: 2021),Occupied private dwellings:Other tenure type (no.) (Data year: 2021),Occupied private dwellings:Tenure type not stated (no.) (Data year: 2021),Occupied private dwellings:Owned outright (%) (Data year: 2021),Occupied private dwellings:Owned with a mortgage (%) (Data year: 2021),Occupied private dwellings:Rented (%) (Data year: 2021),Occupied private dwellings:Other tenure type (%) (Data year: 2021),Occupied private dwellings:Tenure type not stated (%) (Data year: 2021),Housing suitability:Dwellings with extra bedrooms needed (no.) (Data year: 2021),Housing suitability:Dwellings with bedrooms spare (no.) (Data year: 2021),Housing suitability:Dwellings with no bedrooms needed or spare (no.) (Data year: 2021),Count of homeless persons (no.) (Data year: 2021),"Homeless persons per 10,000 persons (rate) (Data year: 2021)",Median weekly household rental payment ($) (Data year: 2021),Median monthly household mortgage payment ($) (Data year: 2021),Households where mortgage repayments are less than or equal to 30% of imputed household income (no.) (Data year: 2021),Households where mortgage repayments are more than 30% of imputed household income (no.) (Data year: 2021),Households where rent payments are less than or equal to 30% of imputed household income (no.) (Data year: 2021),Households where rent payments are more than 30% of imputed household income (no.) (Data year: 2021),Households where mortgage repayments are less than or equal to 30% of imputed household income (%) (Data year: 2021),Households where mortgage repayments are more than 30% of imputed household income (%) (Data year: 2021),Households where rent payments are less than or equal to 30% of imputed household income (%) (Data year: 2021),Households where rent payments are more than 30% of imputed household income (%) (Data year: 2021),SEIFA Index of relative socio-economic disadvantage (IRSD):Rank within Australia (decile) (Data year: 2021),SEIFA Index of relative socio-economic advantage and disadvantage (IRSAD):Rank within Australia (decile) (Data year: 2021),SEIFA Index of education and occupation (IEO):Rank within Australia (decile) (Data year: 2021),SEIFA Index of economic resources (IER):Rank within Australia (decile) (Data year: 2021),SEIFA Index of relative socio-economic disadvantage (IRSD):Rank within State or Territory (decile) (Data year: 2021),SEIFA Index of relative socio-economic advantage and disadvantage (IRSAD):Rank within State or Territory (decile) (Data year: 2021),SEIFA Index of education and occupation (IEO):Rank within State or Territory (decile) (Data year: 2021),SEIFA Index of economic resources (IER):Rank within State or Territory (decile) (Data year: 2021),Households assigned to IHAD quartile 1 (most disadvantaged) (%) (Data year: 2021),Households assigned to IHAD quartile 2 (%) (Data year: 2021),Households assigned to IHAD quartile 3 (%) (Data year: 2021),Households assigned to IHAD quartile 4 (most advantaged) (%) (Data year: 2021),Census - Count of occupided private dwellings in scope for IHAD (Data year: 2021),Census - SEIFA Australia quartile ranking - index of relative socio-economic advantage and disadvantage (IRSAD) (Data year: 2021),Census - Percent of total dwellings out of scope for IHAD (%) (Data year: 2021),Persons who made a gift or donation deduction (no.) (Data year: 2022),Median value of gift and donation deductions ($) (Data year: 2022),Used one method of travel to work:Train (no.) (Data year: 2021),Used one method of travel to work:Tram (no.) (Data year: 2021),Used one method of travel to work:Bus (no.) (Data year: 2021),Used one method of travel to work:Ferry (no.) (Data year: 2021),Used one method of travel to work:Car (as driver) (no.) (Data year: 2021),Used one method of travel to work:Car (as passenger) (no.) (Data year: 2021),Used one method of travel to work:Taxi or ride-share service (no.) (Data year: 2021),Used one method of travel to work:Truck (no.) (Data year: 2021),Used one method of travel to work:Motor bike/scooter (no.) (Data year: 2021),Used one method of travel to work:Bicycle (no.) (Data year: 2021),Used one method of travel to work:Other (no.) (Data year: 2021),Used one method of travel to work:Walked only (no.) (Data year: 2021),Used one method of travel to work:Total persons (no.) (Data year: 2021),Used more than one method of travel to work:Total persons (no.) (Data year: 2021),"People who travelled to work using at least one form of public transport (train, tram, bus, ferry) (no.) (Data year: 2021)",People who travelled to work by car (as a driver or passenger) as at least one of their methods of travel (no.) (Data year: 2021),People who worked from home (no.) (Data year: 2021),People who were employed but did not go to work (no.) (Data year: 2021),Method of travel to work not stated (no.) (Data year: 2021),Total persons employed aged 15 years and over (no.) (Data year: 2021),Households with no motor vehicles (no.) (Data year: 2021),Households with one motor vehicle (no.) (Data year: 2021),Households with two motor vehicles (no.) (Data year: 2021),Households with three motor vehicles (no.) (Data year: 2021),Households with four or more motor vehicles (no.) (Data year: 2021),globalid,Shape__Area,Shape__Length
282,36950,Torres,883.7402,3,Queensland,242,33,674,950,3.1,286,48,187,161,48,23,760,3.4,499,514,1071,26.2,62,3.1,5.9,2.9,2.3,62.3,19.7,6.7,9.6,1.5,8.7,12.8,565,250,83,29,18,950,101,44,667,99,38,10.6,4.6,70.2,10.4,4,145,431,249,80,214,200,1791,25,4,421,70,56.8,9.1,63.1,10.5,2,4,8,1,3,6,10,3,48,20.6,21.5,9.6,939,2,30.9,283,200,,,6,38,549,163,16,11,8,28,55,365,1233,67,96,752,60,119,36,1520,245,386,177,57,35,4346a38b-ccfa-4b32-8298-f2c65204537f,0.0730400735830017,7.55309487637546
283,36960,Torres Strait Island,490.0453,3,Queensland,215,8,791,1013,3.5,347,62,153,278,92,20,954,3.5,469,651,1252,22.4,69.3,4.5,2.1,1.6,2.2,56.3,19.7,13.1,7.3,3.2,12.4,17.7,955,32,5,5,16,1013,63,3,906,28,18,6.2,0.3,89.4,2.8,1.8,123,627,205,118,300,130,,3,,677,99,100,,74.7,10.9,1,1,2,1,2,2,3,2,88.7,5.7,4.8,1.4,1010,1,25.1,110,315,,,12,,254,102,,5,,8,44,464,893,39,19,400,21,37,21,1015,536,335,98,24,6,f9ca0f58-d33a-45d0-a805-f370499586a3,0.0403936222675156,2.78274637559339
284,37010,Townsville,3730.8199,3,Queensland,18235,3087,48562,69892,2.5,16617,3148,19835,6521,2774,888,49777,2.9,56070,20194,57835,40.7,41.7,4.2,9.5,3.9,1.9,64.2,19.1,6.7,9,1,11.2,13.3,56674,7654,4905,467,193,69892,17274,24981,25586,1037,1009,24.7,35.7,36.6,1.5,1.4,1756,54814,9705,900,46,305,1517,19205,2191,16443,6508,76.9,8.8,64.3,25.4,6,7,7,5,8,8,9,8,26.8,27.7,25.3,20.2,69540,3,16.6,36860,100,12,3,820,51,66345,5042,251,619,902,921,831,2065,77860,1164,1333,72442,4789,9816,353,93989,3692,24071,27504,9075,4508,d96c5b19-4341-44c5-9730-7bc18e13d3bc,0.320845653763399,4.91912931518255
285,37300,Weipa,10.4643,3,Queensland,240,50,945,1233,2.9,474,51,344,74,23,7,977,3.2,989,670,810,39.1,50.2,1.3,6.4,3,2,55.4,25.5,4.4,13.9,0.8,5.8,15.4,779,383,23,36,11,1233,126,288,723,73,35,10.2,23.4,58.6,5.9,2.8,58,784,292,12,26,500,2063,214,19,529,76,74.3,6.6,73.2,10.5,10,9,6,8,10,10,8,9,12.3,33.2,34.3,20,1227,4,33.6,635,120,,,30,24,1396,128,9,5,11,45,18,104,1762,68,111,1566,62,356,28,2271,29,307,551,218,99,9c227849-c606-4b62-8a29-23b1218746a4,0.000870677921852803,0.31902839797233
286,37310,Western Downs,37922.5007,3,Queensland,3238,371,8291,11901,2.5,2836,521,3538,962,453,140,8446,3,10498,2856,8882,46.2,35,5.6,8.8,4.3,2,63.1,19.3,5.6,11.1,1,11.4,19.5,10732,887,101,125,55,11901,4033,3273,3815,544,234,33.9,27.5,32.1,4.6,2,311,9367,1523,121,34,240,1300,2412,295,2533,773,73.7,9,66.4,20.3,3,3,3,4,5,5,6,6,38.3,24.1,23.7,14,11841,2,26.7,3412,152,3,,195,6,9321,826,13,196,72,83,124,782,11626,143,240,10275,1887,1309,133,15105,520,3817,4273,1903,1162,13da82cb-306c-41e7-b67b-8a78cee28fdc,3.44363935808769,12.7234391625724
287,37340,Whitsunday,23818.9729,3,Queensland,3465,571,8574,12614,2.4,2759,518,4091,904,388,111,8768,2.8,10234,3885,9375,41.7,39.7,4.4,10.3,3.8,1.9,64.9,16.9,4.8,12.7,0.7,9,13.5,9806,1122,1167,336,183,12614,4020,3823,4271,238,264,31.9,30.3,33.9,1.9,2.1,419,9414,2079,198,46,300,1612,2600,489,2488,1265,68,12.8,58.3,29.6,5,4,2,5,7,6,5,7,33.5,30.6,23.8,12.2,12520,2,30.6,6209,70,4,,426,103,10315,1069,44,138,114,130,385,1469,14188,303,731,11645,1263,2086,122,17965,702,4438,4690,1640,873,941f6e8f-42cc-4e20-a162-bb6e2526e4d6,2.06523337805788,15.7387996219132
288,37400,Winton,53813.4826,3,Queensland,167,11,254,438,2.1,77,15,132,21,3,,256,2.8,314,115,277,46.3,32.9,6.6,10,4.1,1.9,61.6,15.3,4.1,17.6,1.1,7.5,28.3,374,3,9,20,26,438,181,90,113,30,27,41.3,20.5,25.8,6.8,6.2,5,291,79,11,63,150,863,68,4,77,13,75.6,4.4,68.1,11.5,7,6,5,4,8,8,8,6,44,24.8,20.1,10.8,427,3,51.5,115,125,,,,,309,12,,5,,7,4,70,417,,,330,100,36,,559,27,153,123,53,51,4d718f61-0f4d-42bc-9b8d-d9768c610e2e,4.72431609857813,12.7330054207447
289,37550,Woorabinda,390.5578,3,Queensland,69,5,198,273,3.3,42,5,25,120,31,12,232,3.5,44,94,438,11.2,82.2,2.9,1.5,1.5,2.3,54.9,23.5,11.8,8,0.8,10.4,5.7,213,10,44,,,273,,,265,7,3,,,97.1,2.6,1.1,54,109,108,39,387,120,,,,179,49,,,67.5,18.5,1,1,1,1,1,1,2,1,88.1,6.1,2.9,0,277,1,13,22,273,,,,,86,11,,3,,,,78,182,4,,104,,7,3,194,125,105,26,16,3,2d997d72-a04c-4bbf-ba77-d3c0ad43a916,0.0346414598720912,1.73962333887361
290,37570,Wujal Wujal,11.842,3,Queensland,17,,60,79,3.2,26,5,7,12,15,5,70,3.4,13,62,118,8.5,86.4,2,2.5,,1.9,51.3,30.7,9.5,4,,9,5,63,10,,,,79,,,73,5,9,,,92.4,6.3,11.4,24,27,24,11,394,70,,,,52,,,,71.2,,1,1,1,1,1,1,2,1,84.8,3.8,7.6,0,79,1,16.1,,,,,,,16,4,,,,,,16,39,,,24,,,3,44,32,29,5,3,,93620799-1e92-4b3a-aeb5-ae0e1d99112e,0.000999650093035598,0.257410402132843
291,37600,Yarrabah,158.8381,3,Queensland,54,9,417,486,4.5,169,57,71,190,59,20,567,3.8,252,333,1045,16.8,77.3,2.7,1.1,2.1,2.5,46,23,19.3,4.7,7.5,19.6,7.1,345,27,56,55,,486,51,3,382,28,17,10.5,0.6,78.6,5.8,3.5,207,146,121,375,1504,150,1392,3,,318,30,100,,83.2,7.9,1,1,1,1,1,1,1,2,88,6.6,2.9,2.1,484,1,8.4,141,490,,,6,,232,56,,,,3,,53,353,7,8,298,11,15,19,398,135,165,119,27,25,9f347d8e-91ce-41f4-af88-e21f49277f51,0.0134779318013898,0.983645238666729
292,39499,No usual address (Qld),,3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef537fee-b5bb-4201-892c-e5b27477c94a,,
293,39799,Migratory - Offshore - Shipping (Qld),,3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9a55bb3-5c69-4361-bfd9-7470ed98dee3,,
294,40070,Adelaide,15.5733,4,South Australia,4936,1376,4802,11116,1.8,836,137,3114,386,154,191,4821,2.4,5032,3002,10221,26.2,59.5,3.1,8.5,2.6,1.5,79.5,7.2,4.4,8.6,0.2,7.9,19,968,3631,6322,66,120,11116,2399,1729,6618,243,135,21.6,15.6,59.5,2.2,1.2,447,6084,4251,398,137,400,1733,1261,303,3429,2816,72.9,17.5,51.8,42.6,7,9,10,1,7,10,10,1,29.4,27,31.1,12.5,11072,4,25,3718,245,60,267,1047,,3958,416,116,11,91,354,88,3040,9441,293,1600,4511,1637,1220,51,12644,3421,5409,1717,268,137,045f17d5-4df8-4d6d-9b98-a9ae1f326724,0.00153618445528991,0.157649995122564
295,40120,Adelaide Hills,794.4957,4,South Australia,2791,229,11513,14537,2.7,4465,1031,4936,765,445,86,11729,3,17018,3471,10086,55.2,30.2,4,8.4,2.2,1.9,64.6,21.2,8.9,4.4,1,14.8,26.9,13939,364,178,24,30,14537,5898,6628,1547,313,135,40.6,45.6,10.6,2.2,0.9,194,11803,1812,27,7,350,1860,5161,739,895,489,77.9,11.1,57.9,31.6,10,10,9,10,10,10,9,10,13.4,23.3,26.5,36.8,14515,4,10.8,6833,200,4,,427,,13066,724,9,124,68,60,86,414,14986,320,627,14092,3164,2462,113,21047,242,3407,6249,2637,1872,05dcb0e4-ecc6-4663-9923-c07210f13d6c,0.0783482662800452,1.88177250318661
296,40150,Adelaide Plains,932.4913,4,South Australia,686,116,2586,3391,2.7,948,307,1050,211,141,35,2690,3,3427,1055,2747,47.6,36.2,3.8,9.1,3.3,1.9,64.2,19.9,7.8,7.1,1,13.6,14.4,3326,12,11,27,10,3391,996,1906,363,66,54,29.4,56.2,10.7,1.9,1.6,84,2741,375,16,17,295,1517,1334,262,209,104,70,13.7,57.6,28.7,6,5,2,9,6,5,3,10,22.5,26.2,34.5,16.8,3373,2,15.9,1394,100,,,76,,3440,180,,90,17,4,28,88,3925,59,116,3671,384,436,42,4851,73,667,1259,716,631,a1d22165-cae2-414f-b243-287d437fad4d,0.0915082036667627,1.61025457161645
297,40220,Alexandrina,1826.8067,4,South Australia,3339,239,8148,11724,2.3,2015,589,4579,615,400,80,8277,2.7,11492,2550,7898,52.5,26.1,6.5,11.5,3.3,1.8,71.3,14.4,7.9,5.5,0.8,14.9,22.5,10918,535,125,112,39,11724,5193,3823,2089,460,164,44.3,32.6,17.8,3.9,1.4,167,9857,1198,61,22,280,1400,2763,558,1026,875,72.3,14.6,49.1,41.9,6,5,5,8,6,6,5,8,30.5,33.6,23.2,12.8,11695,2,30.3,3283,150,7,,68,,7424,397,3,101,29,38,86,338,8501,119,134,7932,1368,1368,103,11456,389,4049,4298,1720,1114,74d92964-412c-4cd6-b2d4-3c9e36fcd839,0.181147802402393,2.18138773700741
298,40250,Anangu Pitjantjatjara Yunkunytjatjara,102348.117,4,South Australia,90,15,411,514,4,205,34,139,117,42,33,577,3.4,594,165,846,49,35.5,5.9,3,6.5,1.9,31.4,15.2,33.6,11.5,8.7,18.9,5.9,469,42,,4,,514,13,,388,95,23,2.5,,75.5,18.5,4.5,192,195,105,298,1228,85,,,,242,12,,,62.4,3.1,1,1,2,1,1,1,2,1,74.5,10.1,13.5,0.6,495,1,36.4,43,233,,,8,,132,63,,,,,6,264,463,9,8,200,7,7,28,518,199,181,75,17,9,52051fc7-bddb-4e95-9e10-3b227148cd96,9.30752987651817,15.1382544305592
299,40310,Barossa,893.5424,4,South Australia,2513,162,7065,9739,2.4,2298,606,3331,597,295,49,7176,2.9,10059,2180,6601,53,29.2,5.9,8.9,3,1.9,67.5,19.3,7.7,4.6,0.7,13.4,22.6,9077,491,84,60,20,9739,3648,3956,1663,349,121,37.5,40.6,17.1,3.6,1.2,144,8129,1028,38,15,295,1458,3118,387,984,537,78.8,9.8,59.2,32.3,8,7,6,9,8,7,7,9,25.9,28.3,26.3,19.4,9713,3,12.1,3484,120,,,54,,8495,413,14,93,31,55,75,337,9573,111,102,9013,1187,1305,87,12267,276,2882,3714,1582,1170,3825c276-0c85-400f-8f44-95f08bad810b,0.0878313688790513,2.06210135062563
300,40430,Barunga West,1590.3887,4,South Australia,387,20,710,1118,2.1,169,45,426,45,26,4,714,2.6,1072,170,683,54.7,20.8,9.4,11.6,3.6,1.9,71.5,13.5,5.8,8.4,0.7,13.6,30,1045,44,9,11,4,1118,619,215,188,67,22,55.4,19.2,16.8,6,2,13,960,100,10,38,208,1042,159,35,94,61,74,16.3,50,32.4,3,4,6,4,4,5,6,5,46.4,25.9,18.1,9.9,1106,2,42.7,251,122,,,,,522,15,,10,,5,26,97,670,5,,542,133,100,7,913,48,385,386,166,109,121dfbcf-417a-42a1-b80c-9b2e362b3b84,0.154838871364973,2.48919726084455
301,40520,Berri Barmera,476.1962,4,South Australia,1381,110,2809,4301,2.3,721,211,1334,334,230,34,2856,2.8,3421,1011,3463,43.7,35.1,7.4,9.8,3.9,1.8,71,15.5,6.6,6.4,0.6,13.7,18.9,3682,490,83,41,3,4301,1520,1309,1258,119,105,35.3,30.4,29.2,2.8,2.4,98,3468,545,75,71,210,1083,1035,121,780,344,79.1,9.2,62,27.3,2,2,2,2,2,2,2,2,42.6,27.3,19.8,10.4,4271,1,18.7,1236,110,,,65,,3325,197,,26,17,10,37,190,3871,17,66,3546,301,362,27,4580,293,1444,1446,646,387,b8241d5a-c551-4dc8-a5d6-6e0c9f2ae781,0.0466131056118684,1.98721576291435
302,40700,Burnside,27.5183,4,South Australia,4762,430,12506,17704,2.5,5231,885,5001,964,480,141,12710,3,19377,2499,13889,54.4,30.1,5.9,7.6,1.9,1.8,68.5,20.6,7.9,2.4,0.5,14.1,21.7,11840,3900,1911,15,37,17704,7585,5567,3825,601,125,42.8,31.4,21.6,3.4,0.7,384,13745,2999,37,8,360,2300,4150,806,2394,1149,74.5,14.5,62.6,30,10,10,10,10,10,10,10,10,15.1,23.1,24.6,37.2,17668,4,10,8794,250,10,7,1044,,12882,1035,53,40,75,508,101,488,16242,312,1255,14188,3474,2216,55,22310,997,6489,6956,2085,1059,b771bb5f-e5b6-4888-ba3b-2c50ac112dcd,0.00271523046103539,0.32682402765221
303,40910,Campbelltown (SA),24.3485,4,South Australia,5734,704,14896,21332,2.5,5557,1380,5662,1394,951,258,15194,2.9,21574,3296,18370,50.3,32.5,6.5,8,2.6,1.7,69.6,19.7,6.7,3.5,0.6,13,15.2,15664,3638,1987,3,37,21332,7720,7072,5699,594,249,36.2,33.2,26.7,2.8,1.2,526,16772,3308,106,20,345,1733,5501,921,3482,1756,77.8,13,61.1,30.8,8,9,9,6,8,9,9,7,25.4,25.3,22.7,26.6,21257,4,8.6,8786,120,9,9,1893,,17131,1270,85,106,80,188,142,224,21149,557,2339,18891,2854,2645,84,27289,1586,8090,7832,2302,1309,ae6b56e5-6574-46bd-943c-d7ced2749ad9,0.00240094789569412,0.272299796403441
304,41010,Ceduna,5420.3435,4,South Australia,393,33,905,1328,2.4,281,62,406,116,43,18,926,2.9,968,495,984,40.7,42.8,6.1,8,2.4,1.9,63.4,17,9.4,9.3,0.9,10.8,23.7,1226,42,24,31,6,1328,438,329,496,36,31,33,24.8,37.3,2.7,2.3,47,999,192,56,150,200,1247,239,24,305,93,72.6,7.3,61.5,18.8,3,4,4,2,3,4,5,2,42.1,23.9,23.7,10.3,1315,2,31.3,253,150,,,8,,1075,82,,12,,6,12,111,1311,14,12,1168,126,118,21,1586,100,392,470,188,116,9912d359-46db-47cd-ba60-93774769ccac,0.51788393656625,5.99471690294971
305,41060,Charles Sturt,54.7876,4,South Australia,14831,1976,32427,49233,2.4,10741,2790,13228,3126,2448,703,33030,2.9,42269,10448,43070,44.2,37.3,6,9.4,3.1,1.7,71.4,17.2,6.8,4,0.6,13.2,13.9,32241,11614,5166,102,114,49233,15962,16088,15596,989,593,32.4,32.7,31.7,2,1.2,1386,37341,8623,468,39,325,1733,12464,2004,9652,4593,77.5,12.5,61.9,29.4,7,8,8,4,7,8,9,5,28.8,27,22.7,21.5,49071,3,10.5,20222,120,809,421,1966,8,38775,2680,215,227,253,772,345,868,47348,1370,4253,42502,5986,6402,233,61344,4055,19088,17474,5321,2728,dca8fb15-e3a5-4791-b72b-1c39476c158a,0.00540283953932885,0.437964794847391
306,41140,Clare and Gilbert Valleys,1892.4466,4,South Australia,1118,82,2507,3709,2.3,707,168,1328,218,101,15,2537,2.8,3477,829,2417,51.3,28.6,6.8,10.1,3.1,1.9,68.8,16.2,7.2,6.8,0.9,12.2,29.5,3497,168,,23,14,3709,1556,1242,753,112,48,42,33.5,20.3,3,1.3,51,3129,375,9,10,240,1207,969,111,486,180,78,8.9,64.5,23.9,7,6,7,7,7,7,7,8,30.7,27.8,25.8,15.6,3706,3,20.9,1231,170,,,19,,2807,161,,29,10,10,37,268,3339,36,25,2996,493,439,30,4337,131,1128,1461,567,381,99ecf841-c881-4e7d-90c8-1ef616658c78,0.184682405205422,2.38458581293104
307,41190,Cleve,5018.8483,4,South Australia,210,9,451,675,2.3,154,24,224,27,13,5,452,2.9,662,127,392,54.9,25.7,7.3,9.6,2.7,2,61.8,20,8.3,9.2,0.7,13.2,37.7,649,17,,4,,675,347,165,112,41,8,51.4,24.4,16.6,6.1,1.2,5,555,78,,,165,877,123,20,76,19,74.5,12.1,67.9,17,6,6,6,6,6,6,6,7,36.9,25.6,24.4,12.3,675,3,31.5,152,150,,,3,,463,16,,3,,,14,89,590,6,8,481,158,64,12,831,32,188,252,115,85,781b97ab-3040-42d4-89cf-334579b0ae8f,0.48780246023307,2.81091272056736
308,41330,Coober Pedy,77.6795,4,South Australia,360,25,285,674,1.8,74,15,137,29,21,11,289,2.8,281,149,609,33.9,39.7,6.8,15.1,4.3,1.8,66.9,8.5,3.1,22,,7.5,15.1,592,13,41,22,4,674,279,93,221,38,51,41.4,13.8,32.8,5.6,7.6,23,454,144,6,28,163,630,67,3,144,39,72,3.2,65.2,17.6,1,1,1,1,1,1,1,1,59.2,23.4,15.4,2.2,650,1,56.2,103,164,,,6,,326,38,,3,9,,5,54,445,3,6,369,27,46,10,528,69,281,193,62,31,6a09871c-5602-4c42-bd8c-470c564e16ae,0.00719376099527835,0.34515033537909
309,41560,Copper Coast,772.9149,4,South Australia,1952,152,4159,6267,2.2,871,261,2384,422,227,60,4225,2.6,5536,1295,4373,49.9,27.1,8.5,11.5,3.1,1.8,71.9,13,6.6,7.8,0.7,13.6,20,5779,393,24,52,15,6267,2815,1671,1488,169,126,44.9,26.7,23.7,2.7,2,89,5346,585,26,17,250,1177,1171,237,830,509,70.1,14.2,55.8,34.2,2,2,1,3,3,2,2,3,43.9,29.9,18.4,7.8,6240,1,32.5,1682,100,,,22,,3629,228,7,60,7,22,49,193,4222,40,22,3896,388,639,59,5346,294,2294,2358,754,449,e3f50e7e-4c71-451b-a78c-488dfbcfb2fe,0.0754100448889403,1.49367115683949
310,41750,Elliston,6741.9317,4,South Australia,129,5,241,380,2.3,87,12,127,19,6,3,246,2.9,327,95,225,51.4,32.3,5.3,9,2.7,2.1,65.2,19.1,6.9,8.6,0.6,14.1,36.9,366,,,6,,380,200,85,64,21,15,52.6,22.4,16.8,5.5,3.9,4,292,56,7,61,150,953,60,15,47,8,70.6,17.6,73.4,12.5,4,5,8,4,5,6,8,4,39,25.4,24.9,10.5,382,2,55.6,82,245,,,,,222,10,,3,,,7,50,295,,,234,102,41,3,451,8,99,159,51,42,0fec0a28-fbb2-488e-874d-9fdf25381758,0.654615674256547,5.09832915935551
311,41830,Flinders Ranges,4070.4827,4,South Australia,247,15,414,671,2.1,98,27,218,41,20,3,416,2.7,507,139,473,44.8,30.7,8.3,11.7,4.2,1.8,69.6,12.4,7,10.8,0.6,13.8,28.4,618,26,13,12,3,671,296,190,149,22,19,44.1,28.3,22.2,3.3,2.8,13,545,78,4,22,175,873,128,34,95,28,67.4,17.9,63.8,18.8,3,2,3,3,3,3,3,3,41.7,30.1,17.6,10.8,665,1,38.7,255,60,,,5,,401,30,,14,4,4,18,62,534,6,5,435,71,100,10,716,17,220,233,103,75,584f9347-f268-441a-aa39-35feab046a2b,0.388797582081224,3.38856954174717
312,41960,Franklin Harbour,2755.5639,4,South Australia,141,8,342,492,2.2,80,22,206,24,8,5,345,2.7,476,128,270,56.6,25.8,7,7.9,2.2,1.9,68,14.5,6.3,11,0.6,11.7,30.2,405,69,4,10,3,492,235,114,105,21,13,47.8,23.2,21.3,4.3,2.6,9,410,51,,,200,1040,84,5,69,14,73.7,4.4,65.7,13.3,4,3,3,4,5,4,3,5,41.5,27.3,21.8,10.5,487,2,44.3,115,175,,,15,,308,17,,3,,4,8,40,393,10,21,332,43,92,4,545,16,144,174,89,57,66e284db-9676-4ca6-bc9c-30b3c8ef8a2f,0.267471086469868,2.3690155965231
313,42030,Gawler,41.1379,4,South Australia,3013,253,6827,10089,2.3,1987,514,2819,993,536,100,6944,2.9,8189,2229,8432,43,34.5,7.1,11.6,3.9,1.8,68.4,18.5,7.5,4.8,0.8,14,14.4,8193,1679,120,48,49,10089,2997,3945,2751,261,139,29.7,39.1,27.3,2.6,1.4,144,8117,1335,97,39,285,1350,3091,415,1550,935,78.4,10.5,56.3,34,4,4,4,4,5,5,5,5,33.4,29,22.7,14.9,10053,2,9.7,3740,100,3,,200,,8025,428,12,82,37,16,61,185,9055,142,306,8582,724,1290,37,11248,711,3721,3501,1256,767,fd30316d-d0c8-4c3f-a5c4-e8cfd554339b,0.00404368137378697,0.384624763621907
314,42110,Goyder,6715.1418,4,South Australia,572,29,1068,1673,2.2,296,75,559,73,61,15,1078,2.8,1461,354,1142,48.4,30.6,7.6,9.4,3.9,1.9,69.4,15.5,6.2,8.2,0.6,13.9,28.8,1596,62,,,,1673,824,448,303,69,26,49.3,26.8,18.1,4.1,1.6,21,1346,219,19,47,190,867,318,61,182,80,71,13.6,60.1,26.4,3,3,4,3,4,3,4,4,42.1,29.6,20.2,8,1671,1,29.7,352,207,,,3,,1024,58,,24,9,4,18,82,1217,10,5,1090,274,146,27,1669,50,527,593,271,211,52cfd040-fa63-479a-b681-21d5cf3a6f16,0.652646468065996,3.97231175113003
